Batch	Amplicon	Unmodified%	Modified%	Reads_in_input	Reads_aligned_all_amplicons	Reads_aligned	Unmodified	Modified	Discarded	Insertions	Deletions	Substitutions	Only Insertions	Only Deletions	Only Substitutions	Insertions and Deletions	Insertions and Substitutions	Deletions and Substitutions	Insertions Deletions and Substitutions
32_TD_PE2_2_1_control3	Reference	59.00350478	40.99649522	10933	10557	10557	6229	4328	0	0	12	4322	0	6	4316	0	0	6	0
32_TD_PE2_2_1_control3	HDR	NA	NA	10933	10557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_TD_PE2_2_1_control4	Reference	58.6182525	41.3817475	11662	11319	11319	6635	4684	0	1	22	4666	1	17	4661	0	0	5	0
32_TD_PE2_2_1_control4	HDR	NA	NA	11662	11319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_TD_PE2_2_2_control1	Reference	54.02037385	45.97962615	10447	10111	10111	5462	4649	0	3	12	4640	1	8	4634	0	2	4	0
32_TD_PE2_2_2_control1	HDR	NA	NA	10447	10111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_TD_PE2_2_2_control2	Reference	55.06597166	44.93402834	12704	12278	12278	6761	5517	0	2	24	5505	1	11	5491	0	1	13	0
32_TD_PE2_2_2_control2	HDR	NA	NA	12704	12278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_TD_PE2_2_2_control3	Reference	59.00350478	40.99649522	10933	10557	10557	6229	4328	0	0	12	4322	0	6	4316	0	0	6	0
32_TD_PE2_2_2_control3	HDR	NA	NA	10933	10557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32_TD_PE2_2_2_control4	Reference	58.6182525	41.3817475	11662	11319	11319	6635	4684	0	1	22	4666	1	17	4661	0	0	5	0
32_TD_PE2_2_2_control4	HDR	NA	NA	11662	11319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_1_control1	Reference	96.37873754	3.62126246	9435	9032	9030	8703	327	0	0	4	323	0	4	323	0	0	0	0
33_NM_PE2_2_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_1_control2	Reference	96.56101768	3.43898232	10074	9280	9276	8957	319	0	1	7	311	1	7	311	0	0	0	0
33_NM_PE2_2_1_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_1_control3	Reference	97.85601682	2.14398318	9924	9519	9515	9311	204	0	0	9	195	0	9	195	0	0	0	0
33_NM_PE2_2_1_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_1_control4	Reference	98.04146449	1.95853551	11791	11339	11335	11113	222	0	0	8	214	0	8	214	0	0	0	0
33_NM_PE2_2_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_2_control1	Reference	96.37873754	3.62126246	9435	9032	9030	8703	327	0	0	4	323	0	4	323	0	0	0	0
33_NM_PE2_2_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_2_control2	Reference	96.56101768	3.43898232	10074	9280	9276	8957	319	0	1	7	311	1	7	311	0	0	0	0
33_NM_PE2_2_2_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_2_control3	Reference	97.85601682	2.14398318	9924	9519	9515	9311	204	0	0	9	195	0	9	195	0	0	0	0
33_NM_PE2_2_2_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_NM_PE2_2_2_control4	Reference	98.04146449	1.95853551	11791	11339	11335	11113	222	0	0	8	214	0	8	214	0	0	0	0
33_NM_PE2_2_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
33_TD_PE2_2_1_control1	Reference	95.53364975	4.46635025	8475	8220	8217	7850	367	0	0	0	367	0	0	367	0	0	0	0
33_TD_PE2_2_1_control1	HDR	100	0	8475	8220	3	3	0	0	0	0	0	0	0	0	0	0	0	0
33_TD_PE2_2_1_control2	Reference	95.68209418	4.31790582	7658	7413	7411	7091	320	0	0	1	319	0	1	319	0	0	0	0
33_TD_PE2_2_1_control2	HDR	100	0	7658	7413	1	1	0	0	0	0	0	0	0	0	0	0	0	0
33_TD_PE2_2_1_control3	Reference	97.48192471	2.51807529	8352	8028	8022	7820	202	0	0	2	200	0	2	200	0	0	0	0
33_TD_PE2_2_1_control3	HDR	80	20	8352	8028	5	4	1	0	0	0	1	0	0	1	0	0	0	0
33_TD_PE2_2_1_control4	Reference	98.01762115	1.98237885	6135	5909	5902	5785	117	0	0	1	116	0	1	116	0	0	0	0
33_TD_PE2_2_1_control4	HDR	100	0	6135	5909	3	3	0	0	0	0	0	0	0	0	0	0	0	0
33_TD_PE2_2_2_control1	Reference	95.53364975	4.46635025	8475	8220	8217	7850	367	0	0	0	367	0	0	367	0	0	0	0
33_TD_PE2_2_2_control1	HDR	100	0	8475	8220	3	3	0	0	0	0	0	0	0	0	0	0	0	0
33_TD_PE2_2_2_control2	Reference	95.68209418	4.31790582	7658	7413	7411	7091	320	0	0	1	319	0	1	319	0	0	0	0
33_TD_PE2_2_2_control2	HDR	100	0	7658	7413	1	1	0	0	0	0	0	0	0	0	0	0	0	0
33_TD_PE2_2_2_control3	Reference	97.48192471	2.51807529	8352	8028	8022	7820	202	0	0	2	200	0	2	200	0	0	0	0
33_TD_PE2_2_2_control3	HDR	80	20	8352	8028	5	4	1	0	0	0	1	0	0	1	0	0	0	0
33_TD_PE2_2_2_control4	Reference	98.01762115	1.98237885	6135	5909	5902	5785	117	0	0	1	116	0	1	116	0	0	0	0
33_TD_PE2_2_2_control4	HDR	100	0	6135	5909	3	3	0	0	0	0	0	0	0	0	0	0	0	0
34_NM_PE2_2_1_control1	Reference	97.82345828	2.17654172	7593	7446	7443	7281	162	0	0	3	159	0	3	159	0	0	0	0
34_NM_PE2_2_1_control1	HDR	0	100	7593	7446	3	0	3	0	0	3	0	0	3	0	0	0	0	0
34_NM_PE2_2_1_control2	Reference	97.96214111	2.03785889	11318	11048	11041	10816	225	0	0	3	222	0	3	222	0	0	0	0
34_NM_PE2_2_1_control2	HDR	0	100	11318	11048	7	0	7	0	0	7	0	0	7	0	0	0	0	0
34_NM_PE2_2_1_control3	Reference	98.31621797	1.68378203	11098	10818	10809	10627	182	0	0	3	179	0	3	179	0	0	0	0
34_NM_PE2_2_1_control3	HDR	0	100	11098	10818	9	0	9	0	0	8	2	0	7	1	0	0	1	0
34_NM_PE2_2_1_control4	Reference	98.53843905	1.46156095	14021	13686	13684	13484	200	0	0	6	194	0	6	194	0	0	0	0
34_NM_PE2_2_1_control4	HDR	0	100	14021	13686	2	0	2	0	0	2	0	0	2	0	0	0	0	0
34_NM_PE2_2_2_control1	Reference	97.82345828	2.17654172	7593	7446	7443	7281	162	0	0	3	159	0	3	159	0	0	0	0
34_NM_PE2_2_2_control1	HDR	0	100	7593	7446	3	0	3	0	0	3	0	0	3	0	0	0	0	0
34_NM_PE2_2_2_control2	Reference	97.96214111	2.03785889	11318	11048	11041	10816	225	0	0	3	222	0	3	222	0	0	0	0
34_NM_PE2_2_2_control2	HDR	0	100	11318	11048	7	0	7	0	0	7	0	0	7	0	0	0	0	0
34_NM_PE2_2_2_control3	Reference	98.31621797	1.68378203	11098	10818	10809	10627	182	0	0	3	179	0	3	179	0	0	0	0
34_NM_PE2_2_2_control3	HDR	0	100	11098	10818	9	0	9	0	0	8	2	0	7	1	0	0	1	0
34_NM_PE2_2_2_control4	Reference	98.53843905	1.46156095	14021	13686	13684	13484	200	0	0	6	194	0	6	194	0	0	0	0
34_NM_PE2_2_2_control4	HDR	0	100	14021	13686	2	0	2	0	0	2	0	0	2	0	0	0	0	0
34_TD_PE2_2_1_control1	Reference	97.06388841	2.93611159	11885	11614	11614	11273	341	0	0	0	341	0	0	341	0	0	0	0
34_TD_PE2_2_1_control1	HDR	NA	NA	11885	11614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_TD_PE2_2_1_control2	Reference	96.70533643	3.29466357	11018	10775	10775	10420	355	0	0	8	348	0	7	347	0	0	1	0
34_TD_PE2_2_1_control2	HDR	NA	NA	11018	10775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_TD_PE2_2_1_control3	Reference	98.60381995	1.39618005	9672	8953	8953	8828	125	0	0	0	125	0	0	125	0	0	0	0
34_TD_PE2_2_1_control3	HDR	NA	NA	9672	8953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_TD_PE2_2_1_control4	Reference	98.59925165	1.40074835	11294	10423	10423	10277	146	0	1	2	144	0	2	143	0	1	0	0
34_TD_PE2_2_1_control4	HDR	NA	NA	11294	10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_TD_PE2_2_2_control1	Reference	97.06388841	2.93611159	11885	11614	11614	11273	341	0	0	0	341	0	0	341	0	0	0	0
34_TD_PE2_2_2_control1	HDR	NA	NA	11885	11614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_TD_PE2_2_2_control2	Reference	96.70533643	3.29466357	11018	10775	10775	10420	355	0	0	8	348	0	7	347	0	0	1	0
34_TD_PE2_2_2_control2	HDR	NA	NA	11018	10775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_TD_PE2_2_2_control3	Reference	98.60381995	1.39618005	9672	8953	8953	8828	125	0	0	0	125	0	0	125	0	0	0	0
34_TD_PE2_2_2_control3	HDR	NA	NA	9672	8953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34_TD_PE2_2_2_control4	Reference	98.59925165	1.40074835	11294	10423	10423	10277	146	0	1	2	144	0	2	143	0	1	0	0
34_TD_PE2_2_2_control4	HDR	NA	NA	11294	10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_1_control1	Reference	97.78404512	2.21595488	7593	7446	7446	7281	165	0	0	3	162	0	3	162	0	0	0	0
35_NM_PE2_2_1_control1	HDR	NA	NA	7593	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_1_control2	Reference	97.90007241	2.09992759	11318	11048	11048	10816	232	0	0	3	229	0	3	229	0	0	0	0
35_NM_PE2_2_1_control2	HDR	NA	NA	11318	11048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_1_control3	Reference	98.23442411	1.76557589	11098	10818	10818	10627	191	0	0	3	188	0	3	188	0	0	0	0
35_NM_PE2_2_1_control3	HDR	NA	NA	11098	10818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_1_control4	Reference	98.52403916	1.47596084	14021	13686	13686	13484	202	0	0	6	196	0	6	196	0	0	0	0
35_NM_PE2_2_1_control4	HDR	NA	NA	14021	13686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_2_control1	Reference	97.78404512	2.21595488	7593	7446	7446	7281	165	0	0	3	162	0	3	162	0	0	0	0
35_NM_PE2_2_2_control1	HDR	NA	NA	7593	7446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_2_control2	Reference	97.90007241	2.09992759	11318	11048	11048	10816	232	0	0	3	229	0	3	229	0	0	0	0
35_NM_PE2_2_2_control2	HDR	NA	NA	11318	11048	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_2_control3	Reference	98.23442411	1.76557589	11098	10818	10818	10627	191	0	0	3	188	0	3	188	0	0	0	0
35_NM_PE2_2_2_control3	HDR	NA	NA	11098	10818	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_NM_PE2_2_2_control4	Reference	98.52403916	1.47596084	14021	13686	13686	13484	202	0	0	6	196	0	6	196	0	0	0	0
35_NM_PE2_2_2_control4	HDR	NA	NA	14021	13686	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_1_control1	Reference	94.31720338	5.68279662	11885	11614	11614	10954	660	0	0	6	655	0	5	654	0	0	1	0
35_TD_PE2_2_1_control1	HDR	NA	NA	11885	11614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_1_control2	Reference	94.20881671	5.79118329	11018	10775	10775	10151	624	0	0	3	621	0	3	621	0	0	0	0
35_TD_PE2_2_1_control2	HDR	NA	NA	11018	10775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_1_control3	Reference	98.34692282	1.65307718	9672	8953	8953	8805	148	0	0	0	148	0	0	148	0	0	0	0
35_TD_PE2_2_1_control3	HDR	NA	NA	9672	8953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_1_control4	Reference	98.28264415	1.71735585	11294	10423	10423	10244	179	0	0	1	178	0	1	178	0	0	0	0
35_TD_PE2_2_1_control4	HDR	NA	NA	11294	10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_2_control1	Reference	94.31720338	5.68279662	11885	11614	11614	10954	660	0	0	6	655	0	5	654	0	0	1	0
35_TD_PE2_2_2_control1	HDR	NA	NA	11885	11614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_2_control2	Reference	94.20881671	5.79118329	11018	10775	10775	10151	624	0	0	3	621	0	3	621	0	0	0	0
35_TD_PE2_2_2_control2	HDR	NA	NA	11018	10775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_2_control3	Reference	98.34692282	1.65307718	9672	8953	8953	8805	148	0	0	0	148	0	0	148	0	0	0	0
35_TD_PE2_2_2_control3	HDR	NA	NA	9672	8953	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35_TD_PE2_2_2_control4	Reference	98.28264415	1.71735585	11294	10423	10423	10244	179	0	0	1	178	0	1	178	0	0	0	0
35_TD_PE2_2_2_control4	HDR	NA	NA	11294	10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36_NM_PE2_2_1_control1	Reference	85.67723343	14.32276657	11224	10528	10410	8919	1491	0	36	66	1487	0	4	1390	0	35	61	1
36_NM_PE2_2_1_control1	HDR	11.76470588	88.23529412	11224	10528	17	2	15	0	2	4	15	0	0	11	0	0	2	2
36_NM_PE2_2_1_control2	Reference	88.24766662	11.75233338	8138	7663	7607	6713	894	0	17	26	894	0	0	851	0	17	26	0
36_NM_PE2_2_1_control2	HDR	12.5	87.5	8138	7663	8	1	7	0	1	2	7	0	0	5	0	0	1	1
36_NM_PE2_2_1_control4	Reference	66.88207819	33.11792181	17267	16247	15629	10453	5176	0	176	238	5168	0	8	4765	0	173	227	3
36_NM_PE2_2_1_control4	HDR	0	100	17267	16247	79	0	79	0	15	29	78	0	1	45	0	5	18	10
36_NM_PE2_2_2_control1	Reference	85.67723343	14.32276657	11224	10528	10410	8919	1491	0	36	66	1487	0	4	1390	0	35	61	1
36_NM_PE2_2_2_control1	HDR	11.76470588	88.23529412	11224	10528	17	2	15	0	2	4	15	0	0	11	0	0	2	2
36_NM_PE2_2_2_control2	Reference	88.24766662	11.75233338	8138	7663	7607	6713	894	0	17	26	894	0	0	851	0	17	26	0
36_NM_PE2_2_2_control2	HDR	12.5	87.5	8138	7663	8	1	7	0	1	2	7	0	0	5	0	0	1	1
36_NM_PE2_2_2_control4	Reference	66.88207819	33.11792181	17267	16247	15629	10453	5176	0	176	238	5168	0	8	4765	0	173	227	3
36_NM_PE2_2_2_control4	HDR	0	100	17267	16247	79	0	79	0	15	29	78	0	1	45	0	5	18	10
36_TD_PE2_2_1_control1	Reference	93.71551724	6.28448276	11885	11614	11600	10871	729	0	0	2	727	0	2	727	0	0	0	0
36_TD_PE2_2_1_control1	HDR	100	0	11885	11614	5	5	0	0	0	0	0	0	0	0	0	0	0	0
36_TD_PE2_2_1_control2	Reference	93.50046425	6.49953575	11018	10775	10770	10070	700	0	0	4	697	0	3	696	0	0	1	0
36_TD_PE2_2_1_control2	HDR	NA	NA	11018	10775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36_TD_PE2_2_1_control3	Reference	98.62508384	1.37491616	9672	8953	8946	8823	123	0	0	2	121	0	2	121	0	0	0	0
36_TD_PE2_2_1_control3	HDR	100	0	9672	8953	1	1	0	0	0	0	0	0	0	0	0	0	0	0
36_TD_PE2_2_1_control4	Reference	98.48310292	1.51689708	11294	10423	10416	10258	158	0	0	1	157	0	1	157	0	0	0	0
36_TD_PE2_2_1_control4	HDR	NA	NA	11294	10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36_TD_PE2_2_2_control1	Reference	93.71551724	6.28448276	11885	11614	11600	10871	729	0	0	2	727	0	2	727	0	0	0	0
36_TD_PE2_2_2_control1	HDR	100	0	11885	11614	5	5	0	0	0	0	0	0	0	0	0	0	0	0
36_TD_PE2_2_2_control2	Reference	93.50046425	6.49953575	11018	10775	10770	10070	700	0	0	4	697	0	3	696	0	0	1	0
36_TD_PE2_2_2_control2	HDR	NA	NA	11018	10775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36_TD_PE2_2_2_control3	Reference	98.62508384	1.37491616	9672	8953	8946	8823	123	0	0	2	121	0	2	121	0	0	0	0
36_TD_PE2_2_2_control3	HDR	100	0	9672	8953	1	1	0	0	0	0	0	0	0	0	0	0	0	0
36_TD_PE2_2_2_control4	Reference	98.48310292	1.51689708	11294	10423	10416	10258	158	0	0	1	157	0	1	157	0	0	0	0
36_TD_PE2_2_2_control4	HDR	NA	NA	11294	10423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_1_control1	Reference	98.10951122	1.89048878	10760	10222	10209	10016	193	0	1	2	190	1	2	190	0	0	0	0
37_NM_PE2_2_1_control1	HDR	NA	NA	10760	10222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_1_control2	Reference	98.04862095	1.95137905	9616	9182	9173	8994	179	0	0	6	173	0	6	173	0	0	0	0
37_NM_PE2_2_1_control2	HDR	NA	NA	9616	9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_1_control3	Reference	99.26144756	0.73855244	9198	8805	8801	8736	65	0	0	1	64	0	1	64	0	0	0	0
37_NM_PE2_2_1_control3	HDR	NA	NA	9198	8805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_1_control4	Reference	99.40889408	0.59110592	15169	14560	14549	14463	86	0	0	3	83	0	3	83	0	0	0	0
37_NM_PE2_2_1_control4	HDR	NA	NA	15169	14560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_2_control1	Reference	98.10951122	1.89048878	10760	10222	10209	10016	193	0	1	2	190	1	2	190	0	0	0	0
37_NM_PE2_2_2_control1	HDR	NA	NA	10760	10222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_2_control2	Reference	98.04862095	1.95137905	9616	9182	9173	8994	179	0	0	6	173	0	6	173	0	0	0	0
37_NM_PE2_2_2_control2	HDR	NA	NA	9616	9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_2_control3	Reference	99.26144756	0.73855244	9198	8805	8801	8736	65	0	0	1	64	0	1	64	0	0	0	0
37_NM_PE2_2_2_control3	HDR	NA	NA	9198	8805	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_NM_PE2_2_2_control4	Reference	99.40889408	0.59110592	15169	14560	14549	14463	86	0	0	3	83	0	3	83	0	0	0	0
37_NM_PE2_2_2_control4	HDR	NA	NA	15169	14560	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_1_control1	Reference	97.05422722	2.94577278	13533	12798	12798	12421	377	0	0	8	370	0	7	369	0	0	1	0
37_TD_PE2_2_1_control1	HDR	NA	NA	13533	12798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_1_control2	Reference	97.02184666	2.97815334	10245	9704	9704	9415	289	0	1	6	282	1	6	282	0	0	0	0
37_TD_PE2_2_1_control2	HDR	NA	NA	10245	9704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_1_control3	Reference	97.20601436	2.79398564	9561	8912	8912	8663	249	0	0	6	243	0	6	243	0	0	0	0
37_TD_PE2_2_1_control3	HDR	NA	NA	9561	8912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_1_control4	Reference	96.92656392	3.07343608	11817	11030	11030	10691	339	0	0	7	332	0	7	332	0	0	0	0
37_TD_PE2_2_1_control4	HDR	NA	NA	11817	11030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_2_control1	Reference	97.05422722	2.94577278	13533	12798	12798	12421	377	0	0	8	370	0	7	369	0	0	1	0
37_TD_PE2_2_2_control1	HDR	NA	NA	13533	12798	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_2_control2	Reference	97.02184666	2.97815334	10245	9704	9704	9415	289	0	1	6	282	1	6	282	0	0	0	0
37_TD_PE2_2_2_control2	HDR	NA	NA	10245	9704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_2_control3	Reference	97.20601436	2.79398564	9561	8912	8912	8663	249	0	0	6	243	0	6	243	0	0	0	0
37_TD_PE2_2_2_control3	HDR	NA	NA	9561	8912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37_TD_PE2_2_2_control4	Reference	96.92656392	3.07343608	11817	11030	11030	10691	339	0	0	7	332	0	7	332	0	0	0	0
37_TD_PE2_2_2_control4	HDR	NA	NA	11817	11030	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_1_control1	Reference	97.71643942	2.28356058	9435	9032	9021	8815	206	0	0	3	203	0	3	203	0	0	0	0
38_NM_PE2_2_1_control1	HDR	100	0	9435	9032	1	1	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_1_control2	Reference	97.89712067	2.10287933	10074	9280	9273	9078	195	0	0	4	192	0	3	191	0	0	1	0
38_NM_PE2_2_1_control2	HDR	100	0	10074	9280	1	1	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_1_control3	Reference	98.69693148	1.30306852	9924	9519	9516	9392	124	0	0	3	121	0	3	121	0	0	0	0
38_NM_PE2_2_1_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_1_control4	Reference	98.72971066	1.27028934	11791	11339	11336	11192	144	0	0	9	135	0	9	135	0	0	0	0
38_NM_PE2_2_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_2_control1	Reference	97.71643942	2.28356058	9435	9032	9021	8815	206	0	0	3	203	0	3	203	0	0	0	0
38_NM_PE2_2_2_control1	HDR	100	0	9435	9032	1	1	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_2_control2	Reference	97.89712067	2.10287933	10074	9280	9273	9078	195	0	0	4	192	0	3	191	0	0	1	0
38_NM_PE2_2_2_control2	HDR	100	0	10074	9280	1	1	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_2_control3	Reference	98.69693148	1.30306852	9924	9519	9516	9392	124	0	0	3	121	0	3	121	0	0	0	0
38_NM_PE2_2_2_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_NM_PE2_2_2_control4	Reference	98.72971066	1.27028934	11791	11339	11336	11192	144	0	0	9	135	0	9	135	0	0	0	0
38_NM_PE2_2_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_1_control1	Reference	95.84224723	4.15775277	11191	10751	10751	10304	447	0	0	9	439	0	8	438	0	0	1	0
38_TD_PE2_2_1_control1	HDR	NA	NA	11191	10751	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_1_control2	Reference	95.37984914	4.62015086	8062	7424	7424	7081	343	0	0	7	338	0	5	336	0	0	2	0
38_TD_PE2_2_1_control2	HDR	NA	NA	8062	7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_1_control3	Reference	97.3893086	2.6106914	10861	10457	10457	10184	273	0	0	15	258	0	15	258	0	0	0	0
38_TD_PE2_2_1_control3	HDR	NA	NA	10861	10457	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_1_control4	Reference	97.26543311	2.73456689	12622	12214	12214	11880	334	0	0	7	327	0	7	327	0	0	0	0
38_TD_PE2_2_1_control4	HDR	NA	NA	12622	12214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_2_control1	Reference	95.84224723	4.15775277	11191	10751	10751	10304	447	0	0	9	439	0	8	438	0	0	1	0
38_TD_PE2_2_2_control1	HDR	NA	NA	11191	10751	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_2_control2	Reference	95.37984914	4.62015086	8062	7424	7424	7081	343	0	0	7	338	0	5	336	0	0	2	0
38_TD_PE2_2_2_control2	HDR	NA	NA	8062	7424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_2_control3	Reference	97.3893086	2.6106914	10861	10457	10457	10184	273	0	0	15	258	0	15	258	0	0	0	0
38_TD_PE2_2_2_control3	HDR	NA	NA	10861	10457	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38_TD_PE2_2_2_control4	Reference	97.26543311	2.73456689	12622	12214	12214	11880	334	0	0	7	327	0	7	327	0	0	0	0
38_TD_PE2_2_2_control4	HDR	NA	NA	12622	12214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_1_control1	Reference	94.07530454	5.92469546	9435	9032	9030	8495	535	0	0	4	531	0	4	531	0	0	0	0
39_NM_PE2_2_1_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_1_control2	Reference	93.81198793	6.18801207	10074	9280	9276	8702	574	0	1	7	566	1	7	566	0	0	0	0
39_NM_PE2_2_1_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_1_control3	Reference	97.54072517	2.45927483	9924	9519	9515	9281	234	0	0	10	226	0	8	224	0	0	2	0
39_NM_PE2_2_1_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_1_control4	Reference	97.67975298	2.32024702	11791	11339	11335	11072	263	0	0	8	255	0	8	255	0	0	0	0
39_NM_PE2_2_1_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_2_control1	Reference	94.07530454	5.92469546	9435	9032	9030	8495	535	0	0	4	531	0	4	531	0	0	0	0
39_NM_PE2_2_2_control1	HDR	NA	NA	9435	9032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_2_control2	Reference	93.81198793	6.18801207	10074	9280	9276	8702	574	0	1	7	566	1	7	566	0	0	0	0
39_NM_PE2_2_2_control2	HDR	NA	NA	10074	9280	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_2_control3	Reference	97.54072517	2.45927483	9924	9519	9515	9281	234	0	0	10	226	0	8	224	0	0	2	0
39_NM_PE2_2_2_control3	HDR	NA	NA	9924	9519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39_NM_PE2_2_2_control4	Reference	97.67975298	2.32024702	11791	11339	11335	11072	263	0	0	8	255	0	8	255	0	0	0	0
39_NM_PE2_2_2_control4	HDR	NA	NA	11791	11339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
